brzmienie,tona
brzoskwinka,cipa
brzoskwinka,dziupel
brzoskwinka,dziura
brzoskwinka,kuciapka
brzoskwinka,łono
brzoskwinka,muszelka
brzoskwinka,picza
brzoskwinka,pipa
brzoskwinka,pipka
brzoskwinka,pizda
brzoskwinka,szparki
brzuchaty,pękaty
brzuchaty,wybrzuszyć
brzydactwo,brzydal
brzydactwo,dziwoląg
brzydactwo,dziwotwór
brzydactwo,maszkara
brzydactwo,monstrum
brzydactwo,obrzydlistwo
brzydactwo,paskuda
brzydactwo,pokraka
brzydactwo,stwora
brzydactwo,stwór
brzydactwo,szkarada
brzydactwo,nieestetyczny
brzydactwo,nieładny
brzydactwo,nieporządny
brzydactwo,nieschludny
brzydactwo,paskudny
brzydactwo,szpetny
brzydactwo,niepogodny
brzydactwo,szpetota
brzydzićć,nienawidzić
bubek,delikacik
bubek,fircyk
bubek,gładysz
bubek,goguś
bubek,lalusia
bubek,pięknisia
bubek,przystojniak
buchać,bulgotać
buchać,burzyć
buchać,buzować
buchać,gotować
buchać,kotłować
buchać,krztusić
buchać,dmuchać
buchać,ziać
buchać,zionąć
botanik,park
botanik,skwer
botanik,zieleniec
buchalter,księgowy
buchalter,rachmistrz
buchnąć,rozejść
buchnąć,roznieść
buchta,fiord
buczeć,mruczeć
buczeć,szemrać
buczeć,szeptać
buczeć,szumieć
buda,szkoła
budka,kiosk
budka,kram
budka,sklepik
budka,stoisko
budka,stragan
figura,postawa
figura,postura
figura,sylwetka
muskulatura,umięśnić
budować,konstruować
budować,podnosić
budować,stawiać
budować,wznosić
budowa,konstrukcja
budowa,struktura
budowanie,formować
budowla,budynek
budowlaniec,budowlany
domostwo,dom
emocjonalny,uczuciowy
koszmarny,makabryczny
inspirujący,ożywczy
gorszący,haniebny
gorszący,oburzać
gorszący,skandaliczny
gorszący,szokować
przeraźliwy,trwożny
budzić,wstrząsnąć
budzić,przebudzać
budzić,wstawać
mierzić,odstraszać
mierzić,zniechęcać
mierzić,zrażać
budżetować,preliminować
budżetować,budżetówka
bufet,kantyna
bufet,stołówka
bufonada,bufoneria
bufonada,fanfaronada
bufonada,kabotynizm
bufonada,kabotyństwo
bufonada,szpan
bufonada,szpanować
bufonada,tromtadracja
bufonada,zgrywać
bufor,moderator
bufor,zderzak
buhaj,byk
buhaj,wół
bujać,chwiać
bujać,huśtać
bujać,kolebać
bujać,kołysać
bujać,lulać
drzewiasty,rozgałęzić
bujny,ekspansywny
bujny,gęsty
bukiet,pęk
bukiet,wiązanka
bukoliczny,pastoralny
bukolika,ekloga
bukolika,sielanka
bulaj,iluminator
bulaj,świetlik
bulion,rosół
bulwar,chodnik
bulwar,deptak
bulwar,promenada
bulwar,trotuar
grula,kartofel
grula,pyra
grula,ziemniak
buła,bułka
bułanka,klacz
bułanka,kobyłka
buława,drzewce
drożdżówka,chałka
drożdżówka,jagodzianka
bumelanctwo,markieranctwo
bumelant,leniuch
bumelant,leser
bumelant,nierób
bumelant,nygus
bumelant,obibok
bumelant,ospalec
bumelant,próżniak
bredzący,deliryczny
bredzący,majaczyć
brezent,kanwa
brezent,osnować
brezent,płótno
brnąć,brodzić
brnąć,grzęznąć
brnąć,drapać
brnąć,przedzierać
brnąć,wikłać
brnąć,wplątywać
broczyć,ciec
broczyć,ociekać
broda,podbródek
broda,brodaty
broda,broda
brodawka,kurzajka
brodawka,liszaj
brodawka,myszka
brodawka,pieprzyk
brodawka,znamię
bronić,chronić
bronić,odeprzeć
bronić,odparować
bronić,odpierać
bronić,rozegrać
bronić,podpierać
bronić,podtrzymywać
broń,oręż
broszurować,zszywać
burzliwy,intensywny
burzliwy,rzęsisty
burzliwy,namiętny
burzliwy,wybuchowy
burzliwy,rozgorączkować
burzliwy,pamiętny
burzowy,sztormowy
burzyć,dewastować
burzyć,rozwalać
burzyć,dezorganizować
burzyć,gwałcić
burzyć,łamać
burzyć,naruszać
burzyć,ciepać
burzyć,ciskać
burzyć,miotać
burzyć,rzucać
burżua,filister
burżua,mieszczanin
burżua,mieszczuch
burżuazja,mieszczaństwo
burżuazja,pozer
burżuazja,snob
burżuazja,szpaner
busola,kompas
buszować,gmerać
buszować,grzebać
buszować,myszkować
buszować,niuchać
buszować,plądrować
buszować,przekopywać
buszować,surfować
buszować,węszyć
buta,hardość
buta,napuszyć
buta,pycha
buta,rezon
buta,wyniosłość
butelka,flaszka
butelkowy,ciemnozielony
butelkowy,szmaragdowy
butny,chełpliwy
butny,zadufać
butny,dumny
but,obuwie
butwieć,próchnieć
buzia,facjata
buzia,fizjonomia
buzia,lico
buzia,oblicze
buzia,płeć
buzia,twarz
buzi,buziak
buzi,całunek
buzi,całus
buzi,cmok
buzi,pocałunek
bycie,egzystencja
bycie,istnieć
oczarowanie,zapatrzeć
obcowanie,przebywać
byczek,bysio
byczek,mięśniak
byczek,wyrwidąb
byczyć,gnić
byczyć,gnuśnieć
byczyć,lenić
byczyć,leniuchować
byczyć,migaćć
byczyć,odpoczywać
byczyć,próżnować
byczyć,rozleniwiać
byczyć,wałkonić
podlegać,udręczyć
konweniować,licować
konweniować,odpowiadać
posłuchać,usłuchać
przestrzegać,słuchać
mienić,uchodzić
powodować,sprawiać
hamować,krępować
hamować,wadzić
hamować,zawadzać
cyrkulować,krążyć
cyrkulować,obiegać
móc,zdołać
otrzymać,utrzymywać
otrzymać,uzyskać
dysponować,miecić
oznaczać,świadczyć
oznaczać,zdradzać
oznaczać,znamionować
reprezentować,wyznawać
marznąć,zamarzać
marznąć,ziębnąć
opowiadać,optować
opowiadać,sprzyjać
bydło,rogacizna
byk,gafa
byk,nietakt
byk,niezgrabność
byk,niezręczność
byk,potknąć
byk,skucha
bzdury,gniot
chałturniczy,kiepski
chałturniczy,niechlujny
chałturniczy,prowizoryczny
chałturniczy,sfuszerować
chałturniczy,spartaczyć
mierny,średni
były,dotychczasowy
były,ówczesny
były,poprzedni
były,uprzedni
były,wczesny
bynajmniej,mało
bystrooki,spostrzegawczy
bystrość,inteligencja
bystrość,przenikliwość
bystry,rwać
bystry,wartki
byt,pobyt
bytowanie,obecność
bytowanie,żyto
bytowy,mieszkalny
bywać,uczęszczać
bywać,wydarzyć
bywać,zdarzać
bywać,salonowiec
bywać,światowiec
bzdety,pierdoła
bzdety,głupota
bzdety,herezja
bzik,dziwactwo
bzik,fioł
bzik,feblik
bzik,inklinacja
bzik,mania
bzik,predylekcja
bzik,predyspozycja
bzik,skłonność
bzik,słabość
bzik,upodobanie
bzik,żyłka
bzik,obłąkać
bzik,obłęd
bzik,szaleństwo
bzik,wariactwo
bzik,fiksować
bzik,ocipieć
bzik,oszaleć
bzik,świrować
bzik,wariować
bzykać,chędożyć
bzykać,ciupciać
bzykać,dymać
bzykać,jebać
bzykać,pieprzyć
bzykać,pierdolić
bzykać,posuwać
bzykać,ruchać
bzykać,zapinać
caciki,dzadziki
caciki,tzatziki
cackać,kramarzyć
cackać,marudzić
cackać,ociągać
cacy,piękny
cacy,śliczny
deszcz,góra
deszcz,grad
deszcz,obfitośćć
deszcz,wysypać
deszcz,zatrząść
wieczność,wiekuistość
całka,dziewica
całka,panna
całkiem,dosyć
całkiem,dość
całkiem,wcale
całkiem,wystarczać
całkowicie,detalicznie
całkowicie,dogłębnie
całkowicie,dokładnie
całkowicie,dokumentnie
całkowicie,szczegółowy
całkowicie,wnikliwie
całkowicie,łączeń
całkowicie,raz
całkowicie,sumarycznie
całkowicie,całościowy
całkowicie,globalny
całkowicie,integralny
całkowicie,łączny
całkowicie,ogólny
całkowicie,niepodzielny
całkowicie,cały
całkowicie,kompletny
całkowicie,pełny
całkowicie,skończyć
całkowicie,zupełny
całkowicie,wszelki
całkowicie,wszystek
całkowicie,dogłębny
całkowicie,dokładny
całkowicie,dokumentny
całkowicie,głęboki
całkowicie,gruntowny
całkowicie,skrupulatny
całkowicie,powszechny
całkowicie,totalny
całkowicie,wszechogarniający
całodniowy,całodzienny
całodniowy,jednodniowy
całodobowy,dwudziestoczterogodzinny
całokształt,kompleta
całokształt,ogół
całokształt,pełnia
całokształt,sum
całokształt,wsio
całokształt,wszystko
całościowo,wszechstronnie
całościowy,generalny
całościowy,plenarny
całościowy,publiczny
całościowy,uniwersalny
całościowy,wszechstronny
całościowy,holistyczny
całościowy,kompleksowyć
całościowy,syntetyczny
cały,naruszyć
cały,tknąć
camorra,kamora
camorra,kamorra
camping,kemping
bunt,intifada
bunt,przewrót
bunt,pucz
bunt,rebelia
bunt,rewolta
bunt,rewolucja
bunt,kontestacja
bunt,opora
bunt,protest
bunt,sprzeciwa
bunt,frondować
bunt,kontestować
bunt,oponować
bunt,protestować
bunt,przeciwstawiać
bunt,sprzeciwiać
bunt,nieposłuszny
bunt,subordynować
bunt,oporny
bunt,rewolucyjny
bunt,zbuntować
bunt,rebeliant
bura,paternoster
bura,reprymenda
burek,kundel
burek,mieszaniec
burmistrz,mer
bursa,internat
bursztyn,jantar
bursztyn,sukcynit
bursztynowy,złocistożółty
burzący,kipieć
burzący,musować
carcinogen,kancerogen
carcinogen,karcinogen
car,imperator
cassis,chassis
casus,kazus
casus,sprawa
casus,sytuacja
casus,wypadek
cd,kompakt
cebula,sikora
cebula,zegarek
cebulowa,cebulówka
rys,swoistość
rys,szczególność
cech,gildia
cechować,charakteryzować
cechować,opisywać
cechować,odznaczać
cechować,obrączkować
cechować,sygnować
cedent,zbywca
cedować,przekazywać
cedować,zdawać
cedzak,durszlak
cedzić,obciągać
cedzić,filtrować
cedzić,przesączać
cela,komórka
celebra,celebracja
celebrować,obchodzić
celebrować,uczcić
celebrować,odprawić
celebrować,sprawować
celesta,czelesta
cel,finał
cel,finis
cel,finisz
cel,meta
cel,intencja
cel,postanowić
cel,zamiar
cel,zamysł
celny,precyzyjny
celny,krótki
celny,skondensować
celny,skrótowy
celny,streścić
celny,zwięzły
cel,obiekt
celownik,dativus
celownik,datiwus
celownik,naprowadzacz
celowo,chcieć
celowo,naumyślnie
celowo,planowy
celowo,specjalnie
celowo,umyślnie
celowościowy,teleologiczny
celowo,intencjonalny
celowo,rozmyślny
celowo,umyślny
celowo,zamierzyć
celowo,korzystny
celowo,owocny
celowo,potrzebny
celowo,pozytywny
celowo,przydatny
celowo,wartościowy
celowo,zasadny
celowo,zbawienny
celujący,doborowy
celujący,przewyborny
celujący,wyborowy
celujący,wzorowy
cementować,spajać
cena,danina
cena,należność
cena,opłata
cena,pańszczyzna
cena,porta
cena,wypłatać
cena,zapłata
cena,koszt
cenić,doceniać
cenić,lubować
cenić,poważać
cenić,respektować
cenić,szanować
cennik,taryfa
cenność,kosztowność
cenność,skarbić
cenny,droga
cenny,drogocenny
cenny,kosztowny
cenotaf,kenotaf
centrala,dyrekcja
centrala,sztaba
centralny,decyzyjny
centralny,kierowniczy
centralny,środkowy
centrować,kalibrować
centrować,środkować
centrum,środek
centuś,chciwiec
centuś,chytrus
centuś,dusigrosz
centuś,harpagon
centuś,kutwa
centuś,liczykrupa
centuś,sępić
centuś,skąpiec
centuś,skąpigrosz
centuś,skąpiradło
centuś,sknera
centuś,życie
cenzura,cenzurka
ceownik,kątownik
ceownik,kształtownik
ceownik,profil
ceownik,teownik
cera,karnacja
cera,skóra
ceremonia,ceremoniał
ceremonia,obrządek
ceremonia,obrzęd
ceremonia,ryt
ceremonia,rytuał
ceremonialny,dworny
ceremonialny,dworski
ceremonialny,kurtuazyjny
ceremonialny,ugrzecznić
ceremonialny,galowy
ceremonialny,odświętny
ceremonialny,uroczysty
ceremonialny,namaścić
ceremonialny,patetyczny
ceremonialny,podnieść
ceremonialny,poważny
ceremonialny,solenny
ceremonialny,obrzędowy
ceremonialny,rytualny
ceremonialny,obyczaj
ceremonialny,tradycja
ceremonialny,zwyczaj
cerować,łatać
certyfikować,poświadczać
cesarski,imperialny
cesarstwo,imperium
cesarstwo,królestwo
cesarzowa,imperatorowy
cesarzowa,władczyni
cestodoza,tasiemczyca
cętkowany,nakrapiać
chajtać,poślubiać
chajtnąć,ochajtać
chajtnąć,ochajtnąć
chajtnąć,poślubić
chałat,kapota
chałat,kitel
chałtura,fucha
chałturnik,chałturowiec
chałturnik,chałturszczyk
chałturnik,chałturzysta
chałturnik,fuszera
chałturnik,patałach
chałturnik,tandeciarz
chałupa,chata
chałupa,gniazdko
chałupa,domek
chałupa,nora
chałupa,gniazdo
chałupa,hacjenda
chałupa,rezydencja
chałupa,sadyba
chałupa,siedliski
chałupa,siedziba
chałupa,chałupka
chałupa,chatka
chałupa,chatynka
chałupniczy,nakładczy
chamstwo,gmina
chamstwo,lud
chamstwo,masa
chamstwo,plebs
chamstwo,pospólstwo
chamstwo,tłumić
chandra,depresja
chandra,melancholia
chandra,smętek
chandra,splin
chandryczyć,kłócić
chandryczyć,sprzeczać
chaos,konfuzja
chaos,zakłopotać
chaotyczny,losowy
chaotyczny,stochastyczny
chaotyczny,niewyraźny
chapać,połykać
chapać,pożerać
chapać,szamać
chapać,wcinać
chapać,wsuwać
chapać,wtrajać
chapać,wtranżalać
chapać,żreć
chaps,gryz
chaps,kęs
charakter,natura
charakter,kręgosłup
charakter,temperament
charakter,usposobić
charakterystyczny,reprezentatywny
charakterystyczny,specyficzny
charakterystyczny,swoisty
charakterystyczny,symptomatyczny
charakterystyczny,ważka
charakterystyczny,wymowny
charakterystyczny,znaczyć
charakterystyczny,znamienny
charakterystyczny,portret
charkać,pluć
charkać,wypluć
charkać,cherlak
charkać,chuchro
charkać,cienias
charkać,leszcz
charkać,łajza
charkać,mięczak
charkać,słabeusz
charkać,szczawik
charme,czara
charme,powaba
charme,szarm
charme,urok
charme,wdzięk
charter,czarter
charytatywny,dobroczynny
charytatywny,filantropijny
charytatywny,humanitarny
charytatywny,miłosierny
charytatywny,zbożny
charyzmać,magnetyzm
charyzmać,charyzmatyczny
chaszcze,gąszcza
chaszcze,gęstwa
chaszcze,gęstwina
chaszcze,krzak
chaszcze,zarośle
cannabis,gandzia
bumelować,leserować
chat,czata
chat,pogawędka
cannabis,gramatyka
cannabis,holender
cannabis,marihuana
cannabis,marycha
cannabis,maryśka
cannabis,trawa
cannabis,trawka
cannabis,ziele
cannabis,zielony
cannabis,zielsko
cannabis,zioło
canoe,kanoe
canoe,kanu
capić,cuchnąć
capić,śmierdzieć
capi,kozi
capnąć,chapnąć
capnąć,drapnąć
capnąć,gwizdnąć
capnąć,obrobić
capnąć,oskubać
capnąć,podiwanić
capnąć,podpieprzyć
capnąć,podwinąć
capnąć,zakosić
capnąć,zgarnąć
capnąć,zwędzić
capnąć,dopaść
capnąć,schwycić
fotograf,fotografika
fotografować,pstrykać
fotokopiarka,kserokopiarka
foyer,hall
foyer,kuluar
frachtowy,przewozowy
fracht,przewóz
frajda,gratek
frajda,uciecha
frajda,radość
frajda,ubawa
frajda,zabawa
frajer,jeleń
frajer,naiwniak
frakcja,odłamać
frakcja,ramia
framuga,futryna
framuga,odrzwia
framuga,ościeżnica
franca,kiła
franca,lues
franca,syfilis
francuski,francuszczyzna
francuskojęzyczny,frankofoński
francuz,karaczan
francuz,karakan
francuz,karaluch
francuz,prusak
francuz,żabojad
frapujący,pasjonować
frapujący,wciągać
frasobliwy,zatroskać
fraza,slogan
fraza,sformułować
fraza,zdać
fraza,zwrot
fraza,wypowiedzieć
fraza,wysłowić
fraza,zwerbalizować
frazes,stereotyp
fronton,naczółek
fronton,przyczółek
frunąć,fruwać
frunąć,szybować
fruwać,lewitować
fruwający,latać
fryc,helmut
fryc,niemiaszek
fryc,niemiec
fryc,szkop
fryc,szwabić
frycowe,gapowe
frygać,opychać
frygać,pałaszować
frygać,wżerać
frygać,zajadać
frygać,zmiatać
frygać,zżerać
frykcja,tarta
frymarczyć,kupczyć
frymarczyć,machlować
fufajka,kufajka
fufajka,waciak
fugować,spoinować
fukać,furczeć
fukać,parskać
fukać,prychać
fukać,sarkać
fuksem,oczekiwać
fuksem,przypadkowy
fukus,morszczyna
fundamentalny,kardynalny
fundnąć,postawić
fundnąć,zafundować
pozyskać,wystarać
pozyskać,załatwić
pozyskać,zorganizować
fundusz,fundusz
fundusz,kieszenia
funeralny,pogrzebowy
funkcja,misja
funkcja,obowiązek
funkcja,zadać
funkcja,rola
funkcja,użycie
funkcja,zależność
glina,gliniarz
glina,mundurowy
glina,policjant
glina,żandarm
fura,furgon
fura,furmanka
fura,kupa
fura,zwać
furaż,obrok
furczeć,furkotać
furczeć,rzęzić
furczeć,terkotać
furkotać,gestykulować
furkotać,machać
furkotać,trzepotać
furkotać,wymachiwać
furkotać,wywijać
furman,powozić
furman,stangret
furt,zawsze
furt,zawżdy
fuszerka,partactwo
fuszerować,knocić
fuszerować,partaczyć
fuszerować,partolić
futbolista,piłkarz
futbolówka,piłka
futro,sierść
gablotka,witryna
gacek,nietoperz
gacie,gatki
gacie,majtadały
gacie,majteczki
gacie,majtek
gadanie,gadanina
gadanie,ględzić
gadanie,paplanina
kit,pustosłowie
kit,wat
kit,woda
gaduła,paplać
gaduła,paplacz
gaduła,pleciucha
gaduła,pleciuga
gaduła,pytel
gaić,zadrzewiać
gaik,laska
gajer,garnitur
galanteria,kurtuazjać
galareta,żelatyna
galeas,galiota
galeria,pinakoteka
gała,oko
gałąź,witka
gałąź,konar
gałąź,odrośl
gałąź,odgałęzić
gałąź,odnoga
gałganek,szmatek
gałganek,ściereczka
gałka,guz
gałka,śnieżka
gałka,pokrętło
gama,oktawa
ganek,portyk
ganek,weranda
ganek,zetknąć
gang,szajka
gangrena,zgorzel
gapa,gawron
gapić,wpatrywać
gapić,zapatrzyć
garbić,schylać
garda,jelca
garderoba,szatnia
gardło,gardziel
gardłować,perorować
gardłować,popularyzować
gardłować,propagować
gardłować,szerzyć
gardłować,upowszechniać
gar,garnek
gargulec,rzygacz
garkuchnia,traktiernia
garnuszek,kubek
garsoniera,kawalerka
gasić,pacyfikować
gasić,poskramiać
gaspaccio,gazpacho
gastarbeiter,najemnik
gastryczny,żołądkowy
gatunek,kategoria
gatunek,typ
gatunek,warianta
gawędzić,gwarzyć
gawędzić,plotkować
gazety,prasa
gazik,tampon
gazik,wacik
gazon,klomb
gazon,kwietnik
gaźnik,karburator
gaża,pensja
gaża,pobór
gąbczasty,jamisty
gdakać,kwokać
gderać,jojczyć
gderliwy,marudny
gencjana,goryczka
genealogia,geneza
genealogia,pierwocina
genealogia,zalążek
genealogia,zarzewie
genealogia,źródło
generacja,pokolenie
generacja,prokreacja
generalizować,uogólniać
generalnie,ogólnie
generator,wytwornica
generowanie,wytwarzać
generyczny,rodzajowy
generyk,zamiennik
genetyczny,odziedziczyć
geodeta,geometra
geodeta,mierniczy
germanizować,niemczyć
germanofoński,niemieckojęzyczny
gest,skinienie
gęg,gęgać
gęg,gęgot
gęstnieć,grubieć
gęstnieć,pogrubić
gęstnieć,zagęścić
gęstnieć,zagęszczać
gęstość,konsystencja
gęstość,spoistość
gęstość,zwartość
gęsty,kompaktowy
gęsty,spoisty
gęsty,stłoczyć
gęsty,zewrzeć
gęsty,krzaczasty
gęsty,sumiasty
gęsty,lepki
gęsty,zawiesisty
giaur,niewierny
gibnąć,przechylić
giczoła,gira
giczoła,kulas
giezło,koszula
gigantyczny,mocarny
gilgotać,łachotać
gilgotać,łaskotać
gilgotać,łechtać
gilotyna,szafot
gilotyna,szubienica
gilza,łuskać
ginąć,gubić
ginąć,wymierać
ginąć,zanikać
ginąć,zatracać
ginąć,marnieć
ginąć,przepadać
gips,gładzić
gips,tynk
girlanda,wieniec
giroskop,żyroskop
gisernia,odlewnia
giser,odlewacz
giser,odlewnik
gitara,wiosło
giwera,gnat
giwera,kolano
giwera,kolt
giwera,pistolet
giwera,rewolwer
giwera,spluwać
glaca,łysina
glajd,paralotnia
glamać,mlaskać
glaukoma,jaskier
capnąć,dosięgnąć
capnąć,pochwycić
glazura,kafelek
glazura,terakota
glazura,polewać
glazurowanie,szklić
glejt,przepustka
glewia,halabarda
ględzić,rozwodzić
ogólnoświatowy,światowy
globtroter,łazik
globtroter,obieżyświat
globtroter,podróżnik
formułować,wypowiadać
fornir,okleina
forsowny,zmusić
forszpan,teaser
forszpan,trailer
forszpan,zajawka
forszpan,zwiastun
fortel,haczyk
fortel,trik
fortuna,pomyślność
fortuna,sukces
fortyfikacja,obwarować
fortyfikacja,obwarowywać
fortyfikacja,umacniać
fory,handicap
fotka,fotografia
fotka,fotogram
fotka,zdjąć
głosić,komunikować
głosić,oznajmiać
głosić,powiadamiać
głosić,rozpowiadać
głosić,rozsiewać
głosić,trąbić
głos,opinia
głos,sąd
głosować,uchwalać
głoszony,podkreślać
głośnik,megafon
głowić,kombinować
głownia,żagiew
głód,łaknienie
głód,niedosyt
głód,zagłodzić
głównie,zwłaszcza
głównie,przeważnie
główny,konstytutywny
główny,pierwszy
chłopczyna,chłopiec
chłopczyna,podrostek
chłopczyna,synek
chłopi,chłopstwo
chłopi,rolnica
chłopi,włościanin
chłopi,włościaństwo
chłopiec,kajtek
chłopiec,młodociany
chłopiec,młodzian
chłopiec,młodzieniec
chłopiec,nastolatka
chłopiec,wyrostek
chłopiec,pacholęcy
chłopski,ludowy
chłopski,plebejski
chłopski,przaśny
chłopski,rustykalny
chłopski,wiejski
chłopski,wsiowy
chłostać,karcić
chłostać,krytykować
chłostać,piętnować
chłostać,potępiać
chłostać,upominać
chłód,cienić
chłód,mróz
chłód,ziębić
chłód,zimnica
chmara,ciżba
chmara,czereda
chmara,ćmy
chmara,gawiedź
chmara,hurma
chmara,rzesza
chmara,zbiegowisko
chmura,obłok
chmurny,gniewny
chmurny,mroczny
chmurny,markotny
chmurny,minorowy
chmurny,nadąsać
chmurny,ponur
chmurny,posępny
chmurny,zasępić
chmurny,żałobny
chmurny,pochmurny
chmurny,zachmurzyć
chochla,kopystka
chochlik,gnom
chochlik,karzeł
chochlik,skrzat
chochoł,desman
chochoł,wychuchol
chodak,trep
chodnik,dywanik
erudyta,mózg
erudyta,omnibus
chodzić,iścić
chodzić,kroczyć
chodzić,przechodzić
chodzić,przechadzać
chodzić,spacerować
cholerny,pieroński
cholerny,zasrać
cholerny,przekląć
chorał,hymn
chorągiew,flaga
chorągiew,godło
chorągiew,sztandar
choroba,choróbsko
choroba,schorzeć
choroba,chorobowy
choroba,patologiczny
choroba,niezdrowy
choroba,pacjent
chować,karmić
chować,pielęgnować
chować,przeżuwać
chować,skrywać
chować,spychać
chować,zabierać
chować,zamiatać
chować,zdejmować
chować,przemilczać
chować,ukrywać
chować,zataić
chód,krok
chów,wylęgarnia
chram,kącina
chrapać,drzemać
chrapać,kimać
chrapać,śnicie
chrapliwy,chropawy
chrapliwy,matowy
chrapliwy,ochrypnąć
chrapliwy,zachrypnąć
chrobotać,chrzęścić
chrobotać,chrzęszczeć
chrobotać,skrzypieć
chrobotać,trzeszczeć
chrobotać,zgrzytać
chrobotać,szelest
chrobotać,szmer
chromać,kuleć
chromać,kuśtykać
chromać,kulawy
chromać,utykać
chroniczny,permanentny
chroniczny,uporczywy
chroniczny,ustawiczny
chronić,monitorować
chronić,ochraniać
chronić,strzec
chronić,oszczędzać
chronić,szczędzić
chronić,zabezpieczyć
chronometr,czasomierz
chronometr,zegar
chronos,czas
chronos,okres
chropawy,chropowaty
chropawy,porowaty
chropawy,szczeciniasty
chropawy,zmierzwić
chropawy,kostropaty
chropawy,szurpaty
chrupiący,chrupka
chrupiący,łamliwy
chrystianizm,chrześcijaństwo
chryzokracja,plutokracja
chryzokracja,timokracja
chrzan,warzęcha
chrzan,warzucha
chrząszcz,żuk
chrzcić,przezywać
chrzcić,ubliżać
chrzciny,chrzest
chuderlak,chudeusz
chuderlak,chudzielec
chuderlak,chudzina
chuderlak,kościotrup
chuderlak,mizerak
chuderlak,szczapa
chudy,odchudzać
chudy,smukleć
chudy,szczupleć
chudy,cienki
chudy,luźny
chudy,rzadki
chudy,wiotki
chudy,kościsty
chudy,szczupły
chudy,wychudzić
chudy,zabiedzić
chudy,suchy
chuj,fiut
chuj,kutas
chuj,parówa
chuj,zwis
chuligan,luj
chuligan,lump
chuligan,wandal
chcący,pragnąć
chcica,chuć
chcica,libido
chcica,żądza
chcieć,łaknąć
chciejstwo,marzycielstwo
chciwość,zachłanność
chciwy,łakomy
chciwy,łapczywy
chciwy,pazerny
chciwy,zachłanny
chciwy,żarłoczny
chciwy,ugasić
chełpić,napinać
chwacki,zuchowaty
chwalić,czcić
chwalić,sławić
chwast,chwosta
chwast,frędzel
chwiać,chybotać
chwiać,przechylać
chwiać,zataczać
chwiać,chwiejny
chwiać,chybotliwy
chwiać,niestabilny
chwiać,słaby
chwiać,fluktuacja
chwiać,niestałość
chwiać,nietrwałość
chwiać,zmienność
chwiać,labilny
chwiać,zmienny
chwiać,niepewny
chwiać,niestały
chwiać,zdecydować
chwilowy,efemeryczny
chwilowy,krótkotrwały
chwilowy,nietrwały
chwilowy,przejściowy
chwilowy,przelotny
chwilowy,przemijać
chwilowy,ulotny
chwost,ogon
chwycić,utrzeć
chwycić,zadomowić
chwycić,zakorzenić
chwycić,uciec
chwycić,łapać
chwycić,łowić
chwycić,trzymać
chwycić,zagrabić
chwycić,przechwycić
chwycić,imać
chwycić,uciekać
chwyt,fortelić
chwyt,podstęp
chwyt,psota
chwyt,sztuczka
chwyt,trick
gag,greps
chwytliwy,nośny
chwytliwy,wyrazisty
chwytliwy,zgrabny
chwyt,spryt
chybać,podobny
chybać,pono
chybać,ponoć
chybać,ominąć
chybać,skiksować
chybać,spudłować
chybiony,niefortunny
chybiony,poronić
chylić,nachylać
chylić,odchylać
chylić,pochylać
podupadać,upadać
chyłkiem,cichacz
chyłkiem,cichcem
chyłkiem,milczek
chyłkiem,postrzec
chyłkiem,ukradek
chymozyna,podpuszczka
chymozyna,rennina
chytrość,cwaniactwo
chytrość,filuteria
chytrość,przebiegłość
chytrość,przemyślność
chytrus,przechera
chytry,frantowski
chytry,machiaweliczny
chytry,makiaweliczny
chytry,obłudny
chytry,perfidny
chytry,podstępny
chytry,pomysłowy
chytry,przebiec
chytry,szalbierski
chytrze,perfidnie
chytrze,podstępnie
chytrze,przebiegle
chytrze,przewrotnie
ciało,cielsko
ciało,cząsteczka
ciało,cząstka
ciało,drobinka
ciało,korpuskuła
ciało,odrobina
ciało,okruszyna
ciało,zgromadzić
ciało,konkret
ciało,materia
ciało,padlina
ciało,padły
ciało,szczątek
ciało,ścierwo
ciało,truchła
ciało,trup
ciało,zwłok
ciało,mięso
ciamajda,ciap
ciamajda,fajtłapa
ciamajda,fujara
ciamajda,gamoń
ciamajda,lebiega
ciamajda,neptek
ciamajda,niedojda
ciamajda,niedołęga
ciamajda,niedorajda
ciamajda,niezdara
ciamajda,niezguła
ciamajda,noga
ciamajda,oferma
ciamajda,ciapowaty
ciamajda,dziumdzia
ciamajda,ślamazara
ciamajda,łachudra
ciamajda,łamaga
ciamajda,niemota
ciamajda,safanduła
ciamajda,trąba
ciamajda,zero
ciarki,dreszcz
ciarki,drgawka
ciarki,konwulsja
ciarki,swędzieć
ciasna,specjalistyczny
ciasna,ścisk
ciasna,mały
ciasna,obcisły
ciasna,ograniczony
ciasna,wąski
ciasna,zbić
ciastkarnia,cukiernia
ciąć,rznąć
ciąć,siekać
jadowity,toksyczny
jadowity,truć
jad,toksyna
jad,uszczypliwość
jad,wredność
jagniątko,jagnić
jaja,moszna
jajarz,kpiarz
jajarz,zgrywus
jajco,jajko
jajco,jajo
jajco,jądro
pucołowaty,pyzaty
jakoby,niby
niełatwo,niesporo
pognieciony,pomiąć
padnięty,skonać
padnięty,wpółżywy
padnięty,wykończyć
padnięty,zmordować
jałowy,nieurodzajny
jałowy,pustynny
jałowy,wypalić
japoniec,japończyk
jar,kanion
jar,par
jar,wąwóz
jarmułka,mycka
jarosz,wegetarianin
jarski,wegetariański
