word;D20181937.txt;D20181950.txt;Artyku³Sportowy2.txt;Artyku³Sportowy1.txt
zoran;0.0;0.0;0.0;0.6020599913279624
zostaæ;0.0;0.0;0.0;1.2041199826559248
zwi¹zek;1.2041199826559248;0.0;0.0;0.0
zwiêkszenie;0.0;1.2041199826559248;0.0;0.0
zwrot;0.0;0.0;0.0;0.6020599913279624
z³;0.0;0.6020599913279624;0.0;0.0
z³ota;0.0;0.0;0.0;0.6020599913279624
z³oty;0.0;0.9030899869919435;0.3010299956639812;0.0
³ukasz;0.0;0.0;0.0;1.2041199826559248
³ydka;0.0;0.0;0.0;0.6020599913279624
³¹czeñ;0.0;0.0;0.6020599913279624;0.0
œledczy;0.0;0.0;0.6020599913279624;0.0
œroda;0.0;0.0;0.0;0.6020599913279624
œrodowy;0.0;0.0;0.0;0.6020599913279624
œwiadczenie;0.0;1.2041199826559248;0.0;0.0
œwiadczyæ;0.0;0.0;0.0;1.2041199826559248
œwiat;0.0;0.0;0.6020599913279624;0.0
¿ycie;0.3010299956639812;0.3010299956639812;0.0;0.0
¿yczyæ;0.0;0.0;0.0;0.6020599913279624
¿¹daæ;0.0;0.0;0.6020599913279624;0.0
